G_front,G_vert,G_lat,ant_id,RSSI,phase,freq,person,activity
1.0811,0.055119,-0.11631,3,-56.5,0.44639,924.75,51,3
1.0811,0.055119,-0.11631,3,-56.5,0.44639,924.75,51,3
1.1514,0.0091865,-0.070699,3,-55.0,1.7012,922.75,51,3
1.1514,0.0091865,-0.070699,3,-55.0,1.7012,922.75,51,3
1.1514,0.0091865,-0.070699,3,-55.0,1.7012,922.75,51,3
1.1514,0.0091865,-0.070699,3,-55.0,1.7012,922.75,51,3
1.1514,0.0091865,-0.070699,3,-55.0,1.7012,922.75,51,3
1.1514,0.0091865,-0.070699,3,-55.0,1.7012,922.75,51,3
1.128,0.02067,-0.082102,1,-56.0,5.5975,921.75,51,3
1.128,0.02067,-0.082102,1,-56.0,5.5975,921.75,51,3
1.128,0.02067,-0.082102,1,-56.0,5.5975,921.75,51,3
1.128,0.02067,-0.082102,1,-56.0,5.5975,921.75,51,3
1.128,0.02067,-0.082102,1,-56.0,5.5975,921.75,51,3
1.128,0.02067,-0.082102,1,-56.0,5.5975,921.75,51,3
1.0107,0.078086,-0.15052,4,-64.5,4.8719,925.75,51,3
1.0107,0.078086,-0.15052,4,-64.5,4.8719,925.75,51,3
1.0107,0.078086,-0.15052,4,-64.5,4.8719,925.75,51,3
1.0107,0.078086,-0.15052,4,-64.5,4.8719,925.75,51,3
1.0107,0.078086,-0.15052,4,-64.5,4.8719,925.75,51,3
1.0107,0.078086,-0.15052,4,-64.5,4.8719,925.75,51,3
1.128,0.02067,-0.093505,1,-56.0,4.3013,923.25,51,3
1.128,0.02067,-0.093505,1,-56.0,4.3013,923.25,51,3
1.128,0.02067,-0.093505,1,-56.0,4.3013,923.25,51,3
1.128,0.02067,-0.093505,1,-56.0,4.3013,923.25,51,3
1.128,0.02067,-0.093505,1,-56.0,4.3013,923.25,51,3
1.128,0.02067,-0.093505,1,-56.0,4.3013,923.25,51,3
1.128,0.02067,-0.093505,3,-55.5,0.2485,920.25,51,3
1.128,0.02067,-0.093505,3,-55.5,0.2485,920.25,51,3
1.128,0.02067,-0.093505,3,-55.5,0.2485,920.25,51,3
1.128,0.02067,-0.093505,3,-55.5,0.2485,920.25,51,3
1.128,0.02067,-0.093505,3,-55.5,0.2485,920.25,51,3
1.128,0.02067,-0.093505,3,-55.5,0.2485,920.25,51,3
1.2101,-0.01378,-0.059296,3,-54.5,2.0479,922.25,51,3
1.2101,-0.01378,-0.059296,3,-54.5,2.0479,922.25,51,3
1.2101,-0.01378,-0.059296,3,-54.5,2.0479,922.25,51,3
1.2101,-0.01378,-0.059296,3,-54.5,2.0479,922.25,51,3
1.2101,-0.01378,-0.059296,3,-54.5,2.0479,922.25,51,3
1.2101,-0.01378,-0.059296,3,-54.5,2.0479,922.25,51,3
1.2101,-0.01378,-0.059296,4,-61.5,0.11658,921.25,51,3
1.2101,-0.01378,-0.059296,4,-61.5,0.11658,921.25,51,3
1.2101,-0.01378,-0.059296,4,-61.5,0.11658,921.25,51,3
1.2101,-0.01378,-0.059296,4,-61.5,0.11658,921.25,51,3
1.2101,-0.01378,-0.059296,4,-61.5,0.11658,921.25,51,3
1.2101,-0.01378,-0.059296,4,-61.5,0.11658,921.25,51,3
1.0576,0.043636,-0.11631,3,-57.0,0.1626,925.25,51,3
1.0576,0.043636,-0.11631,3,-57.0,0.1626,925.25,51,3
1.0576,0.043636,-0.11631,3,-57.0,0.1626,925.25,51,3
1.0576,0.043636,-0.11631,3,-57.0,0.1626,925.25,51,3
1.0576,0.043636,-0.11631,3,-57.0,0.1626,925.25,51,3
1.0576,0.043636,-0.11631,3,-57.0,0.1626,925.25,51,3
1.0225,0.066602,-0.13912,3,-56.5,0.50468,924.75,51,3
1.0225,0.066602,-0.13912,3,-56.5,0.50468,924.75,51,3
1.0225,0.066602,-0.13912,3,-56.5,0.50468,924.75,51,3
1.0225,0.066602,-0.13912,3,-56.5,0.50468,924.75,51,3
1.0225,0.066602,-0.13912,3,-56.5,0.50468,924.75,51,3
1.0225,0.066602,-0.13912,3,-56.5,0.50468,924.75,51,3
1.0225,0.066602,-0.13912,3,-55.0,1.7487,922.75,51,3
1.0225,0.066602,-0.13912,3,-55.0,1.7487,922.75,51,3
1.0225,0.066602,-0.13912,3,-55.0,1.7487,922.75,51,3
1.0225,0.066602,-0.13912,3,-55.0,1.7487,922.75,51,3
1.0225,0.066602,-0.13912,3,-55.0,1.7487,922.75,51,3
1.0225,0.066602,-0.13912,3,-55.0,1.7487,922.75,51,3
0.98728,0.078086,-0.16192,3,-55.0,5.5591,921.75,51,3
0.98728,0.078086,-0.16192,3,-55.0,5.5591,921.75,51,3
0.98728,0.078086,-0.16192,3,-55.0,5.5591,921.75,51,3
0.98728,0.078086,-0.16192,3,-55.0,5.5591,921.75,51,3
0.98728,0.078086,-0.16192,3,-55.0,5.5591,921.75,51,3
0.98728,0.078086,-0.16192,3,-55.0,5.5591,921.75,51,3
1.0928,0.032153,-0.10491,3,-56.0,1.1152,923.75,51,3
1.0928,0.032153,-0.10491,3,-56.0,1.1152,923.75,51,3
1.0928,0.032153,-0.10491,3,-56.0,1.1152,923.75,51,3
1.0928,0.032153,-0.10491,3,-56.0,1.1152,923.75,51,3
1.0928,0.032153,-0.10491,3,-56.0,1.1152,923.75,51,3
1.0928,0.032153,-0.10491,3,-56.0,1.1152,923.75,51,3
1.0928,0.032153,-0.10491,3,-58.0,6.1559,925.75,51,3
1.0928,0.032153,-0.10491,3,-58.0,6.1559,925.75,51,3
1.0928,0.032153,-0.10491,3,-58.0,6.1559,925.75,51,3
1.0928,0.032153,-0.10491,3,-58.0,6.1559,925.75,51,3
1.0928,0.032153,-0.10491,3,-58.0,6.1559,925.75,51,3
1.0928,0.032153,-0.10491,3,-58.0,6.1559,925.75,51,3
1.0928,0.032153,-0.10491,4,-61.5,4.3381,923.25,51,3
1.0928,0.032153,-0.10491,4,-61.5,4.3381,923.25,51,3
1.0928,0.032153,-0.10491,4,-61.5,4.3381,923.25,51,3
1.0928,0.032153,-0.10491,4,-61.5,4.3381,923.25,51,3
1.0928,0.032153,-0.10491,4,-61.5,4.3381,923.25,51,3
1.0928,0.032153,-0.10491,4,-61.5,4.3381,923.25,51,3
1.1163,0.032153,-0.093505,4,-61.0,5.3367,922.25,51,3
1.1163,0.032153,-0.093505,4,-61.0,5.3367,922.25,51,3
1.1163,0.032153,-0.093505,4,-61.0,5.3367,922.25,51,3
1.1163,0.032153,-0.093505,4,-61.0,5.3367,922.25,51,3
1.1163,0.032153,-0.093505,4,-61.0,5.3367,922.25,51,3
1.1163,0.032153,-0.093505,4,-61.0,5.3367,922.25,51,3
1.1163,0.032153,-0.093505,1,-55.5,5.1342,922.25,51,3
1.1163,0.032153,-0.093505,1,-55.5,5.1342,922.25,51,3
1.1163,0.032153,-0.093505,1,-55.5,5.1342,922.25,51,3
1.1163,0.032153,-0.093505,1,-55.5,5.1342,922.25,51,3
1.1163,0.032153,-0.093505,1,-55.5,5.1342,922.25,51,3
1.1163,0.032153,-0.093505,1,-55.5,5.1342,922.25,51,3
1.0811,0.032153,-0.11631,3,-56.0,0.78693,924.25,51,3
1.0811,0.032153,-0.11631,3,-56.0,0.78693,924.25,51,3
1.0811,0.032153,-0.11631,3,-56.0,0.78693,924.25,51,3
1.0811,0.032153,-0.11631,3,-56.0,0.78693,924.25,51,3
1.0811,0.032153,-0.11631,3,-56.0,0.78693,924.25,51,3
1.0811,0.032153,-0.11631,3,-56.0,0.78693,924.25,51,3
1.0811,0.032153,-0.11631,1,-56.5,0.2301,920.75,51,3
1.0811,0.032153,-0.11631,1,-56.5,0.2301,920.75,51,3
1.0811,0.032153,-0.11631,1,-56.5,0.2301,920.75,51,3
1.0811,0.032153,-0.11631,1,-56.5,0.2301,920.75,51,3
1.0811,0.032153,-0.11631,1,-56.5,0.2301,920.75,51,3
1.0811,0.032153,-0.11631,1,-56.5,0.2301,920.75,51,3
1.0811,0.032153,-0.11631,1,-57.0,5.6297,925.25,51,3
1.0811,0.032153,-0.11631,1,-57.0,5.6297,925.25,51,3
1.0811,0.032153,-0.11631,1,-57.0,5.6297,925.25,51,3
1.0811,0.032153,-0.11631,1,-57.0,5.6297,925.25,51,3
1.0811,0.032153,-0.11631,1,-57.0,5.6297,925.25,51,3
1.0811,0.032153,-0.11631,1,-57.0,5.6297,925.25,51,3
1.0459,0.055119,-0.13912,3,-56.5,0.44639,924.75,51,3
1.0459,0.055119,-0.13912,3,-56.5,0.44639,924.75,51,3
1.0459,0.055119,-0.13912,3,-56.5,0.44639,924.75,51,3
1.0459,0.055119,-0.13912,3,-56.5,0.44639,924.75,51,3
1.0459,0.055119,-0.13912,3,-56.5,0.44639,924.75,51,3
1.0459,0.055119,-0.13912,3,-56.5,0.44639,924.75,51,3
1.0107,0.10105,-0.059296,4,-61.0,4.8198,922.75,51,3
1.0107,0.10105,-0.059296,4,-61.0,4.8198,922.75,51,3
1.0107,0.10105,-0.059296,4,-61.0,4.8198,922.75,51,3
1.0107,0.10105,-0.059296,4,-61.0,4.8198,922.75,51,3
1.0107,0.10105,-0.059296,4,-61.0,4.8198,922.75,51,3
1.0107,0.10105,-0.059296,4,-61.0,4.8198,922.75,51,3
1.0107,0.10105,-0.059296,4,-61.5,5.8399,921.75,51,3
1.0107,0.10105,-0.059296,4,-61.5,5.8399,921.75,51,3
1.0107,0.10105,-0.059296,4,-61.5,5.8399,921.75,51,3
1.0107,0.10105,-0.059296,4,-61.5,5.8399,921.75,51,3
1.0107,0.10105,-0.059296,4,-61.5,5.8399,921.75,51,3
1.0107,0.10105,-0.059296,4,-61.5,5.8399,921.75,51,3
1.1163,0.0091865,-0.082102,3,-55.5,1.0845,923.75,51,3
1.1163,0.0091865,-0.082102,3,-55.5,1.0845,923.75,51,3
1.1163,0.0091865,-0.082102,3,-55.5,1.0845,923.75,51,3
1.1163,0.0091865,-0.082102,3,-55.5,1.0845,923.75,51,3
1.1163,0.0091865,-0.082102,3,-55.5,1.0845,923.75,51,3
1.1163,0.0091865,-0.082102,3,-55.5,1.0845,923.75,51,3
1.1163,0.0091865,-0.082102,3,-58.0,6.1052,925.75,51,3
1.1163,0.0091865,-0.082102,3,-58.0,6.1052,925.75,51,3
1.1163,0.0091865,-0.082102,3,-58.0,6.1052,925.75,51,3
1.1163,0.0091865,-0.082102,3,-58.0,6.1052,925.75,51,3
1.1163,0.0091865,-0.082102,3,-58.0,6.1052,925.75,51,3
1.1163,0.0091865,-0.082102,3,-58.0,6.1052,925.75,51,3
1.1163,0.0091865,-0.082102,1,-56.0,1.1443,923.25,51,3
1.1163,0.0091865,-0.082102,1,-56.0,1.1443,923.25,51,3
1.1163,0.0091865,-0.082102,1,-56.0,1.1443,923.25,51,3
1.1163,0.0091865,-0.082102,1,-56.0,1.1443,923.25,51,3
1.1163,0.0091865,-0.082102,1,-56.0,1.1443,923.25,51,3
1.1163,0.0091865,-0.082102,1,-56.0,1.1443,923.25,51,3
1.0107,0.089569,-0.13912,1,-57.0,3.835,920.25,51,3
1.0107,0.089569,-0.13912,1,-57.0,3.835,920.25,51,3
1.0107,0.089569,-0.13912,1,-57.0,3.835,920.25,51,3
1.0107,0.089569,-0.13912,1,-57.0,3.835,920.25,51,3
1.0107,0.089569,-0.13912,1,-57.0,3.835,920.25,51,3
1.0107,0.089569,-0.13912,1,-57.0,3.835,920.25,51,3
0.99901,0.089569,-0.13912,3,-55.5,5.8322,921.25,51,3
0.99901,0.089569,-0.13912,3,-55.5,5.8322,921.25,51,3
0.99901,0.089569,-0.13912,3,-55.5,5.8322,921.25,51,3
0.99901,0.089569,-0.13912,3,-55.5,5.8322,921.25,51,3
0.99901,0.089569,-0.13912,3,-55.5,5.8322,921.25,51,3
0.99901,0.089569,-0.13912,3,-55.5,5.8322,921.25,51,3
0.99901,0.089569,-0.13912,1,-56.5,6.0193,921.25,51,3
0.99901,0.089569,-0.13912,1,-56.5,6.0193,921.25,51,3
0.99901,0.089569,-0.13912,1,-56.5,6.0193,921.25,51,3
0.99901,0.089569,-0.13912,1,-56.5,6.0193,921.25,51,3
0.99901,0.089569,-0.13912,1,-56.5,6.0193,921.25,51,3
0.99901,0.089569,-0.13912,1,-56.5,6.0193,921.25,51,3
1.1397,0.02067,-0.082102,3,-56.0,0.79614,924.25,51,3
1.1397,0.02067,-0.082102,3,-56.0,0.79614,924.25,51,3
1.1397,0.02067,-0.082102,3,-56.0,0.79614,924.25,51,3
1.1397,0.02067,-0.082102,3,-56.0,0.79614,924.25,51,3
1.1397,0.02067,-0.082102,3,-56.0,0.79614,924.25,51,3
1.1397,0.02067,-0.082102,3,-56.0,0.79614,924.25,51,3
1.1397,0.02067,-0.082102,3,-56.0,6.1758,920.75,51,3
1.1397,0.02067,-0.082102,3,-56.0,6.1758,920.75,51,3
1.1397,0.02067,-0.082102,3,-56.0,6.1758,920.75,51,3
1.1397,0.02067,-0.082102,3,-56.0,6.1758,920.75,51,3
1.1397,0.02067,-0.082102,3,-56.0,6.1758,920.75,51,3
1.1397,0.02067,-0.082102,3,-56.0,6.1758,920.75,51,3
1.1397,0.02067,-0.082102,1,-57.0,5.6052,925.25,51,3
1.1397,0.02067,-0.082102,1,-57.0,5.6052,925.25,51,3
1.1397,0.02067,-0.082102,1,-57.0,5.6052,925.25,51,3
1.1397,0.02067,-0.082102,1,-57.0,5.6052,925.25,51,3
1.1397,0.02067,-0.082102,1,-57.0,5.6052,925.25,51,3
1.1397,0.02067,-0.082102,1,-57.0,5.6052,925.25,51,3
1.1397,0.02067,-0.082102,3,-57.0,0.15033,925.25,51,3
1.1397,0.02067,-0.082102,3,-57.0,0.15033,925.25,51,3
1.1397,0.02067,-0.082102,3,-57.0,0.15033,925.25,51,3
1.1397,0.02067,-0.082102,3,-57.0,0.15033,925.25,51,3
1.1397,0.02067,-0.082102,3,-57.0,0.15033,925.25,51,3
1.1397,0.02067,-0.082102,3,-57.0,0.15033,925.25,51,3
1.0342,0.078086,-0.13912,3,-55.0,1.7211,922.75,51,3
1.0342,0.078086,-0.13912,3,-55.0,1.7211,922.75,51,3
1.0342,0.078086,-0.13912,3,-55.0,1.7211,922.75,51,3
1.0342,0.078086,-0.13912,3,-55.0,1.7211,922.75,51,3
1.0342,0.078086,-0.13912,3,-55.0,1.7211,922.75,51,3
1.0342,0.078086,-0.13912,3,-55.0,1.7211,922.75,51,3
1.0342,0.066602,-0.13912,1,-56.5,0.69489,923.75,51,3
1.0342,0.066602,-0.13912,1,-56.5,0.69489,923.75,51,3
1.0342,0.066602,-0.13912,1,-56.5,0.69489,923.75,51,3
1.0342,0.066602,-0.13912,1,-56.5,0.69489,923.75,51,3
1.0342,0.066602,-0.13912,1,-56.5,0.69489,923.75,51,3
1.0342,0.066602,-0.13912,1,-56.5,0.69489,923.75,51,3
1.257,-0.036746,-0.025087,3,-57.5,6.1083,925.75,51,3
1.257,-0.036746,-0.025087,3,-57.5,6.1083,925.75,51,3
1.257,-0.036746,-0.025087,3,-57.5,6.1083,925.75,51,3
1.257,-0.036746,-0.025087,3,-57.5,6.1083,925.75,51,3
1.257,-0.036746,-0.025087,3,-57.5,6.1083,925.75,51,3
1.257,-0.036746,-0.025087,3,-57.5,6.1083,925.75,51,3
1.257,-0.036746,-0.025087,4,-61.5,4.2844,923.25,51,3
1.257,-0.036746,-0.025087,4,-61.5,4.2844,923.25,51,3
1.257,-0.036746,-0.025087,4,-61.5,4.2844,923.25,51,3
1.257,-0.036746,-0.025087,4,-61.5,4.2844,923.25,51,3
1.257,-0.036746,-0.025087,4,-61.5,4.2844,923.25,51,3
1.257,-0.036746,-0.025087,4,-61.5,4.2844,923.25,51,3
1.257,-0.036746,-0.025087,1,-56.0,4.2936,923.25,51,3
1.257,-0.036746,-0.025087,1,-56.0,4.2936,923.25,51,3
1.257,-0.036746,-0.025087,1,-56.0,4.2936,923.25,51,3
1.257,-0.036746,-0.025087,1,-56.0,4.2936,923.25,51,3
1.257,-0.036746,-0.025087,1,-56.0,4.2936,923.25,51,3
1.257,-0.036746,-0.025087,1,-56.0,4.2936,923.25,51,3
0.98728,0.089569,-0.16192,1,-56.0,5.1618,922.25,51,3
0.98728,0.089569,-0.16192,1,-56.0,5.1618,922.25,51,3
0.98728,0.089569,-0.16192,1,-56.0,5.1618,922.25,51,3
0.98728,0.089569,-0.16192,1,-56.0,5.1618,922.25,51,3
0.98728,0.089569,-0.16192,1,-56.0,5.1618,922.25,51,3
0.98728,0.089569,-0.16192,1,-56.0,5.1618,922.25,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,6.0362,921.25,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,6.0362,921.25,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,6.0362,921.25,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,6.0362,921.25,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,6.0362,921.25,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,6.0362,921.25,51,3
1.1397,-0.0022966,-0.082102,3,-56.0,0.77159,924.25,51,3
1.1397,-0.0022966,-0.082102,3,-56.0,0.77159,924.25,51,3
1.1397,-0.0022966,-0.082102,3,-56.0,0.77159,924.25,51,3
1.1397,-0.0022966,-0.082102,3,-56.0,0.77159,924.25,51,3
1.1397,-0.0022966,-0.082102,3,-56.0,0.77159,924.25,51,3
1.1397,-0.0022966,-0.082102,3,-56.0,0.77159,924.25,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22703,920.75,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22703,920.75,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22703,920.75,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22703,920.75,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22703,920.75,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22703,920.75,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22089,920.75,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22089,920.75,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22089,920.75,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22089,920.75,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22089,920.75,51,3
1.1397,-0.0022966,-0.082102,1,-56.5,0.22089,920.75,51,3
1.1749,0.0091865,-0.070699,1,-57.0,6.0592,924.75,51,3
1.1749,0.0091865,-0.070699,1,-57.0,6.0592,924.75,51,3
1.1749,0.0091865,-0.070699,1,-57.0,6.0592,924.75,51,3
1.1749,0.0091865,-0.070699,1,-57.0,6.0592,924.75,51,3
1.1749,0.0091865,-0.070699,1,-57.0,6.0592,924.75,51,3
1.1749,0.0091865,-0.070699,1,-57.0,6.0592,924.75,51,3
1.1749,0.0091865,-0.070699,1,-56.5,6.05,924.75,51,3
1.1749,0.0091865,-0.070699,1,-56.5,6.05,924.75,51,3
1.1749,0.0091865,-0.070699,1,-56.5,6.05,924.75,51,3
1.1749,0.0091865,-0.070699,1,-56.5,6.05,924.75,51,3
1.1749,0.0091865,-0.070699,1,-56.5,6.05,924.75,51,3
1.1749,0.0091865,-0.070699,1,-56.5,6.05,924.75,51,3
1.1749,0.0091865,-0.070699,3,-55.0,4.8765,922.75,51,3
1.1749,0.0091865,-0.070699,3,-55.0,4.8765,922.75,51,3
1.1749,0.0091865,-0.070699,3,-55.0,4.8765,922.75,51,3
1.1749,0.0091865,-0.070699,3,-55.0,4.8765,922.75,51,3
1.1749,0.0091865,-0.070699,3,-55.0,4.8765,922.75,51,3
1.1749,0.0091865,-0.070699,3,-55.0,4.8765,922.75,51,3
0.99901,0.089569,-0.15052,3,-55.0,5.5162,921.75,51,3
0.99901,0.089569,-0.15052,3,-55.0,5.5162,921.75,51,3
0.99901,0.089569,-0.15052,3,-55.0,5.5162,921.75,51,3
0.99901,0.089569,-0.15052,3,-55.0,5.5162,921.75,51,3
0.99901,0.089569,-0.15052,3,-55.0,5.5162,921.75,51,3
0.99901,0.089569,-0.15052,3,-55.0,5.5162,921.75,51,3
1.0107,0.078086,-0.16192,4,-62.0,3.7521,923.75,51,3
1.0107,0.078086,-0.16192,4,-62.0,3.7521,923.75,51,3
1.0107,0.078086,-0.16192,4,-62.0,3.7521,923.75,51,3
1.0107,0.078086,-0.16192,4,-62.0,3.7521,923.75,51,3
1.0107,0.078086,-0.16192,4,-62.0,3.7521,923.75,51,3
1.0107,0.078086,-0.16192,4,-62.0,3.7521,923.75,51,3
1.1632,0.0091865,-0.082102,1,-56.0,1.1658,923.25,51,3
1.1632,0.0091865,-0.082102,1,-56.0,1.1658,923.25,51,3
1.1632,0.0091865,-0.082102,1,-56.0,1.1658,923.25,51,3
1.1632,0.0091865,-0.082102,1,-56.0,1.1658,923.25,51,3
1.1632,0.0091865,-0.082102,1,-56.0,1.1658,923.25,51,3
1.1632,0.0091865,-0.082102,1,-56.0,1.1658,923.25,51,3
1.1632,0.0091865,-0.082102,1,-56.0,4.2706,923.25,51,3
1.1632,0.0091865,-0.082102,1,-56.0,4.2706,923.25,51,3
1.1632,0.0091865,-0.082102,1,-56.0,4.2706,923.25,51,3
1.1632,0.0091865,-0.082102,1,-56.0,4.2706,923.25,51,3
1.1632,0.0091865,-0.082102,1,-56.0,4.2706,923.25,51,3
1.1632,0.0091865,-0.082102,1,-56.0,4.2706,923.25,51,3
1.1632,0.0091865,-0.082102,1,-57.0,0.69796,920.25,51,3
1.1632,0.0091865,-0.082102,1,-57.0,0.69796,920.25,51,3
1.1632,0.0091865,-0.082102,1,-57.0,0.69796,920.25,51,3
1.1632,0.0091865,-0.082102,1,-57.0,0.69796,920.25,51,3
1.1632,0.0091865,-0.082102,1,-57.0,0.69796,920.25,51,3
1.1632,0.0091865,-0.082102,1,-57.0,0.69796,920.25,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26691,920.75,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26691,920.75,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26691,920.75,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26691,920.75,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26691,920.75,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26691,920.75,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26998,920.75,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26998,920.75,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26998,920.75,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26998,920.75,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26998,920.75,51,3
1.2452,-0.036746,-0.03649,1,-56.5,0.26998,920.75,51,3
1.0342,0.066602,-0.13912,3,-56.5,0.44639,924.75,51,3
1.0342,0.066602,-0.13912,3,-56.5,0.44639,924.75,51,3
1.0342,0.066602,-0.13912,3,-56.5,0.44639,924.75,51,3
1.0342,0.066602,-0.13912,3,-56.5,0.44639,924.75,51,3
1.0342,0.066602,-0.13912,3,-56.5,0.44639,924.75,51,3
1.0342,0.066602,-0.13912,3,-56.5,0.44639,924.75,51,3
1.2218,-0.025263,-0.059296,1,-56.0,5.6082,921.75,51,3
1.2218,-0.025263,-0.059296,1,-56.0,5.6082,921.75,51,3
1.2218,-0.025263,-0.059296,1,-56.0,5.6082,921.75,51,3
1.2218,-0.025263,-0.059296,1,-56.0,5.6082,921.75,51,3
1.2218,-0.025263,-0.059296,1,-56.0,5.6082,921.75,51,3
1.2218,-0.025263,-0.059296,1,-56.0,5.6082,921.75,51,3
1.2218,-0.025263,-0.059296,4,-61.0,5.8337,921.75,51,3
1.2218,-0.025263,-0.059296,4,-61.0,5.8337,921.75,51,3
1.2218,-0.025263,-0.059296,4,-61.0,5.8337,921.75,51,3
1.2218,-0.025263,-0.059296,4,-61.0,5.8337,921.75,51,3
1.2218,-0.025263,-0.059296,4,-61.0,5.8337,921.75,51,3
1.2218,-0.025263,-0.059296,4,-61.0,5.8337,921.75,51,3
1.0342,0.089569,-0.13912,3,-57.5,6.0838,925.75,51,3
1.0342,0.089569,-0.13912,3,-57.5,6.0838,925.75,51,3
1.0342,0.089569,-0.13912,3,-57.5,6.0838,925.75,51,3
1.0342,0.089569,-0.13912,3,-57.5,6.0838,925.75,51,3
1.0342,0.089569,-0.13912,3,-57.5,6.0838,925.75,51,3
1.0342,0.089569,-0.13912,3,-57.5,6.0838,925.75,51,3
1.1045,0.032153,-0.10491,4,-62.5,1.1551,920.25,51,3
1.1045,0.032153,-0.10491,4,-62.5,1.1551,920.25,51,3
1.1045,0.032153,-0.10491,4,-62.5,1.1551,920.25,51,3
1.1045,0.032153,-0.10491,4,-62.5,1.1551,920.25,51,3
1.1045,0.032153,-0.10491,4,-62.5,1.1551,920.25,51,3
1.1045,0.032153,-0.10491,4,-62.5,1.1551,920.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,5.1388,922.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,5.1388,922.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,5.1388,922.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,5.1388,922.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,5.1388,922.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,5.1388,922.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,6.0592,921.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,6.0592,921.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,6.0592,921.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,6.0592,921.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,6.0592,921.25,51,3
1.1866,-0.01378,-0.047893,1,-56.0,6.0592,921.25,51,3
1.1866,-0.01378,-0.047893,3,-55.5,5.78,921.25,51,3
1.1866,-0.01378,-0.047893,3,-55.5,5.78,921.25,51,3
1.1866,-0.01378,-0.047893,3,-55.5,5.78,921.25,51,3
1.1866,-0.01378,-0.047893,3,-55.5,5.78,921.25,51,3
1.1866,-0.01378,-0.047893,3,-55.5,5.78,921.25,51,3
1.1866,-0.01378,-0.047893,3,-55.5,5.78,921.25,51,3
1.0576,0.066602,-0.12771,3,-56.5,0.14266,925.25,51,3
1.0576,0.066602,-0.12771,3,-56.5,0.14266,925.25,51,3
1.0576,0.066602,-0.12771,3,-56.5,0.14266,925.25,51,3
1.0576,0.066602,-0.12771,3,-56.5,0.14266,925.25,51,3
1.0576,0.066602,-0.12771,3,-56.5,0.14266,925.25,51,3
1.0576,0.066602,-0.12771,3,-56.5,0.14266,925.25,51,3
1.1163,0.02067,-0.093505,1,-56.5,6.0393,924.75,51,3
1.1163,0.02067,-0.093505,1,-56.5,6.0393,924.75,51,3
1.1163,0.02067,-0.093505,1,-56.5,6.0393,924.75,51,3
1.1163,0.02067,-0.093505,1,-56.5,6.0393,924.75,51,3
1.1163,0.02067,-0.093505,1,-56.5,6.0393,924.75,51,3
1.1163,0.02067,-0.093505,1,-56.5,6.0393,924.75,51,3
1.2218,-0.01378,-0.059296,1,-56.0,4.7001,922.75,51,3
1.2218,-0.01378,-0.059296,1,-56.0,4.7001,922.75,51,3
1.2218,-0.01378,-0.059296,1,-56.0,4.7001,922.75,51,3
1.2218,-0.01378,-0.059296,1,-56.0,4.7001,922.75,51,3
1.2218,-0.01378,-0.059296,1,-56.0,4.7001,922.75,51,3
1.2218,-0.01378,-0.059296,1,-56.0,4.7001,922.75,51,3
1.2218,-0.01378,-0.059296,4,-61.0,2.729,921.75,51,3
1.2218,-0.01378,-0.059296,4,-61.0,2.729,921.75,51,3
1.2218,-0.01378,-0.059296,4,-61.0,2.729,921.75,51,3
1.2218,-0.01378,-0.059296,4,-61.0,2.729,921.75,51,3
